
time;ax;ay;az;wx;wy;wz;
14.0910;1.6190;-4.0396;0.6370;0.5410;-0.4189;3.3684;
14.0930;1.6190;-4.0396;0.6370;0.5410;-0.4189;3.3684;
14.0940;1.6190;-4.0396;0.6370;0.5410;-0.4887;1.0995;
14.0950;3.1084;1.4515;1.2278;0.5410;-0.4887;1.0995;
14.1560;3.1084;1.4515;1.2278;0.5410;-0.4887;1.0995;
14.1590;3.1084;1.4515;1.2278;0.5410;-0.4887;1.0995;
14.1600;3.1084;1.4515;1.2278;0.3316;-0.4189;-0.0524;
14.1610;-2.0144;6.0475;-1.2144;0.3316;-0.4189;-0.0524;
14.2230;-2.0144;6.0475;-1.2144;0.3316;-0.4189;-0.0524;
14.2250;-2.0144;6.0475;-1.2144;0.3316;-0.4189;-0.0524;
14.2270;-2.0144;6.0475;-1.2144;-0.0174;-0.0174;0.2967;
14.2280;-5.1007;4.8577;-0.6576;-0.0174;-0.0174;0.2967;
14.2890;-5.1007;4.8577;-0.6576;-0.0174;-0.0174;0.2967;
14.2910;-5.1007;4.8577;-0.6576;-0.0174;-0.0174;0.2967;
14.2920;-5.1007;4.8577;-0.6576;-0.2967;0.3665;0.3316;
14.2940;3.3416;-1.3780;-4.8896;-0.2967;0.3665;0.3316;
14.3700;3.3416;-1.3780;-4.8896;-0.2967;0.3665;0.3316;
14.3710;3.3416;-1.3780;-4.8896;-0.2967;0.3665;0.3316;
14.3730;3.3416;-1.3780;-4.8896;-0.4887;0.6458;-0.9599;
14.4120;4.0297;1.2046;-5.9574;-0.4887;0.6458;-0.9599;
14.4210;4.0297;1.2046;-5.9574;-0.4887;0.6458;-0.9599;
14.4230;4.0297;1.2046;-5.9574;-0.4887;0.6458;-0.9599;
14.4240;4.0297;1.2046;-5.9574;-0.5061;0.6806;-3.1415;
14.4250;-1.3056;0.4115;-1.3074;-0.5061;0.6806;-3.1415;
14.4870;-1.3056;0.4115;-1.3074;-0.5061;0.6806;-3.1415;
14.4890;-1.3056;0.4115;-1.3074;-0.5061;0.6806;-3.1415;
14.4900;-1.3056;0.4115;-1.3074;-0.5236;0.9773;-3.0717;
14.4920;-0.4900;-4.3839;0.8866;-0.5236;0.9773;-3.0717;
14.5530;-0.4900;-4.3839;0.8866;-0.5236;0.9773;-3.0717;
14.5550;-0.4900;-4.3839;0.8866;-0.5236;0.9773;-3.0717;
14.5570;-0.4900;-4.3839;0.8866;-0.5236;1.4137;-1.5707;
14.5580;-3.3973;2.0748;3.7034;-0.5236;1.4137;-1.5707;
14.6530;-3.3973;2.0748;3.7034;-0.5236;1.4137;-1.5707;
14.7400;-3.3973;2.0748;3.7034;-0.5236;1.4137;-1.5707;
14.7410;-3.3973;2.0748;3.7034;-0.5236;1.4137;-1.5707;
14.7420;-3.3973;2.0748;3.7034;-0.0174;0.0872;-0.1396;
14.7430;-3.3973;2.0748;3.7034;-0.0174;0.0872;-0.1396;
14.7440;-3.3973;2.0748;3.7034;-0.0174;0.0872;-0.1396;
14.7450;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7450;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7460;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7470;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7480;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7500;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7530;-0.4199;-0.0183;3.3806;-0.0174;0.0872;-0.1396;
14.7540;-0.4199;-0.0183;3.3806;0.0698;-0.1571;-0.2792;
14.7550;1.0705;0.6729;-0.7421;0.0698;-0.1571;-0.2792;
14.8160;1.0705;0.6729;-0.7421;0.0698;-0.1571;-0.2792;
14.8190;1.0705;0.6729;-0.7421;0.0698;-0.1571;-0.2792;
14.8200;1.0705;0.6729;-0.7421;0.3316;-0.8028;-0.5410;
14.8200;-2.2149;0.3018;1.2468;0.3316;-0.8028;-0.5410;
14.8820;-2.2149;0.3018;1.2468;0.3316;-0.8028;-0.5410;
14.8850;-2.2149;0.3018;1.2468;0.3316;-0.8028;-0.5410;
14.8860;-2.2149;0.3018;1.2468;0.4014;-1.1519;-0.5061;
14.8860;0.4501;-1.5241;-1.5000;0.4014;-1.1519;-0.5061;
14.9480;0.4501;-1.5241;-1.5000;0.4014;-1.1519;-0.5061;
14.9510;0.4501;-1.5241;-1.5000;0.4014;-1.1519;-0.5061;
14.9520;0.4501;-1.5241;-1.5000;0.3840;-1.2391;-0.2792;
14.9520;3.4017;0.5233;2.3770;0.3840;-1.2391;-0.2792;
15.0150;3.4017;0.5233;2.3770;0.3840;-1.2391;-0.2792;
15.0170;3.4017;0.5233;2.3770;0.3840;-1.2391;-0.2792;
15.0190;3.4017;0.5233;2.3770;0.3490;-0.9424;1.1344;
15.0200;3.0532;-2.1626;1.8764;0.3490;-0.9424;1.1344;
15.0810;3.0532;-2.1626;1.8764;0.3490;-0.9424;1.1344;
15.0830;3.0532;-2.1626;1.8764;0.3490;-0.9424;1.1344;
15.1080;3.0532;-2.1626;1.8764;0.4014;-0.6108;3.4906;
15.1100;-1.0426;-2.8895;-0.3370;0.4014;-0.6108;3.4906;
15.1470;-1.0426;-2.8895;-0.3370;0.4014;-0.6108;3.4906;
15.1580;-1.0426;-2.8895;-0.3370;0.4014;-0.6108;3.4906;
15.1600;-1.0426;-2.8895;-0.3370;0.4538;-0.4189;3.3858;
15.1610;-4.0137;-4.1347;0.1477;0.4538;-0.4189;3.3858;
15.2350;-4.0137;-4.1347;0.1477;0.4538;-0.4189;3.3858;
15.2360;-4.0137;-4.1347;0.1477;0.4538;-0.4189;3.3858;
15.2370;-4.0137;-4.1347;0.1477;0.4712;-0.3490;3.2288;
15.2380;4.8348;-2.8798;-0.9812;0.4712;-0.3490;3.2288;
15.2830;4.8348;-2.8798;-0.9812;0.4712;-0.3490;3.2288;
15.2850;4.8348;-2.8798;-0.9812;0.3665;-0.3490;-0.1222;
15.2860;-0.1444;4.1904;0.5003;0.3665;-0.3490;-0.1222;
15.2870;-0.1444;4.1904;0.5003;0.3665;-0.3490;-0.1222;
15.3690;-0.1444;4.1904;0.5003;0.3665;-0.3490;-0.1222;
15.3710;-0.1444;4.1904;0.5003;0.1396;-0.1222;-0.0174;
15.3720;-4.0274;4.9212;-1.5827;0.1396;-0.1222;-0.0174;
15.3730;-4.0274;4.9212;-1.5827;0.1396;-0.1222;-0.0174;
15.4110;-4.0274;4.9212;-1.5827;0.1396;-0.1222;-0.0174;
15.4130;-4.0274;4.9212;-1.5827;0.1396;-0.1222;-0.0174;
15.4140;-4.0274;4.9212;-1.5827;-0.0872;0.1396;0.2269;
15.4150;-4.5133;2.9357;-0.4483;-0.0872;0.1396;0.2269;
15.4920;-4.5133;2.9357;-0.4483;-0.0872;0.1396;0.2269;
15.4940;-4.5133;2.9357;-0.4483;-0.2967;0.4189;0.2792;
15.4950;11.0316;-5.3654;-4.7961;-0.2967;0.4189;0.2792;
15.4960;11.0316;-5.3654;-4.7961;-0.2967;0.4189;0.2792;
15.5430;11.0316;-5.3654;-4.7961;-0.2967;0.4189;0.2792;
15.5450;11.0316;-5.3654;-4.7961;-0.2967;0.4189;0.2792;
15.5470;11.0316;-5.3654;-4.7961;-0.4363;0.5061;-1.8849;
15.5480;1.1324;6.8041;-3.8770;-0.4363;0.5061;-1.8849;
15.6190;1.1324;6.8041;-3.8770;-0.4363;0.5061;-1.8849;
15.6200;1.1324;6.8041;-3.8770;-0.4363;0.6458;-3.0891;
15.6210;-1.6436;-8.7224;-1.5586;-0.4363;0.6458;-3.0891;
15.6220;-1.6436;-8.7224;-1.5586;-0.4363;0.6458;-3.0891;
15.6760;-1.6436;-8.7224;-1.5586;-0.4363;0.6458;-3.0891;
15.6770;-1.6436;-8.7224;-1.5586;-0.4363;0.6458;-3.0891;
15.6790;-1.6436;-8.7224;-1.5586;-0.4014;0.9948;-3.0019;
15.6800;-4.6676;4.1345;2.5399;-0.4014;0.9948;-3.0019;
15.7500;-4.6676;4.1345;2.5399;-0.4014;0.9948;-3.0019;
15.7510;-4.6676;4.1345;2.5399;-0.2967;1.3439;-1.5882;
15.7520;-2.1013;-0.4308;2.6451;-0.2967;1.3439;-1.5882;
15.7550;-2.1013;-0.4308;2.6451;-0.2967;1.3439;-1.5882;
15.8070;-2.1013;-0.4308;2.6451;-0.2967;1.3439;-1.5882;
15.8090;-2.1013;-0.4308;2.6451;-0.2967;1.3439;-1.5882;
15.8100;-2.1013;-0.4308;2.6451;-0.2094;1.3264;0.4712;
15.8110;0.6392;2.9263;1.7828;-0.2094;1.3264;0.4712;
15.8820;0.6392;2.9263;1.7828;-0.2094;1.3264;0.4712;
15.8830;0.6392;2.9263;1.7828;-0.2094;1.3264;0.4712;
15.8840;0.6392;2.9263;1.7828;-0.0524;0.6981;0.1222;
15.8850;-0.9390;-0.6911;2.1592;-0.0524;0.6981;0.1222;
15.9390;-0.9390;-0.6911;2.1592;-0.0524;0.6981;0.1222;
15.9410;-0.9390;-0.6911;2.1592;-0.0524;0.6981;0.1222;
15.9420;-0.9390;-0.6911;2.1592;0.1047;0.0000;-0.2618;
15.9430;-1.6089;0.6170;-0.1095;0.1047;0.0000;-0.2618;
16.0060;-1.6089;0.6170;-0.1095;0.1047;0.0000;-0.2618;
16.0070;-1.6089;0.6170;-0.1095;0.1047;0.0000;-0.2618;
16.0080;-1.6089;0.6170;-0.1095;0.2618;-0.4014;-0.3665;
16.0090;1.7812;-0.1778;-0.6299;0.2618;-0.4014;-0.3665;
16.0710;1.7812;-0.1778;-0.6299;0.2618;-0.4014;-0.3665;
16.0730;1.7812;-0.1778;-0.6299;0.2618;-0.4014;-0.3665;
16.0740;1.7812;-0.1778;-0.6299;0.3316;-0.4538;-0.2269;
16.0750;3.1060;-0.2229;3.1228;0.3316;-0.4538;-0.2269;
16.1370;3.1060;-0.2229;3.1228;0.3316;-0.4538;-0.2269;
16.1390;3.1060;-0.2229;3.1228;0.3316;-0.4538;-0.2269;
16.1410;3.1060;-0.2229;3.1228;0.3665;-0.3141;-0.0349;
16.1420;5.1749;-1.2680;0.6535;0.3665;-0.3141;-0.0349;
16.2030;5.1749;-1.2680;0.6535;0.3665;-0.3141;-0.0349;
16.2060;5.1749;-1.2680;0.6535;0.3665;-0.3141;-0.0349;
16.2070;5.1749;-1.2680;0.6535;0.3840;-0.1745;0.0872;
16.2090;-0.8074;-1.2444;-0.5873;0.3840;-0.1745;0.0872;
16.2690;-0.8074;-1.2444;-0.5873;0.3840;-0.1745;0.0872;
16.2710;-0.8074;-1.2444;-0.5873;0.3840;-0.1745;0.0872;
16.2720;-0.8074;-1.2444;-0.5873;0.3840;-0.1745;1.4311;
16.2730;-3.5796;-5.0513;1.2849;0.3840;-0.1745;1.4311;
16.3360;-3.5796;-5.0513;1.2849;0.3840;-0.1745;1.4311;
16.3370;-3.5796;-5.0513;1.2849;0.3840;-0.1745;1.4311;
16.3380;-3.5796;-5.0513;1.2849;0.3840;-0.1396;3.7174;
16.3390;5.8016;-1.1381;-1.4673;0.3840;-0.1396;3.7174;
16.4010;5.8016;-1.1381;-1.4673;0.3840;-0.1396;3.7174;
16.4030;5.8016;-1.1381;-1.4673;0.3840;-0.1396;3.7174;
16.4040;5.8016;-1.1381;-1.4673;0.3316;-0.1396;3.7000;
16.4050;-0.5690;2.8321;1.1231;0.3316;-0.1396;3.7000;
16.4670;-0.5690;2.8321;1.1231;0.3316;-0.1396;3.7000;
16.4700;-0.5690;2.8321;1.1231;0.3316;-0.1396;3.7000;
16.4710;-0.5690;2.8321;1.1231;0.2443;-0.0872;2.4957;
16.4720;-4.8383;5.4907;-1.6392;0.2443;-0.0872;2.4957;
16.5330;-4.8383;5.4907;-1.6392;0.2443;-0.0872;2.4957;
16.5350;-4.8383;5.4907;-1.6392;0.2443;-0.0872;2.4957;
16.5360;-4.8383;5.4907;-1.6392;0.0872;-0.0698;0.2967;
16.5380;-4.1972;3.9642;-0.6810;0.0872;-0.0698;0.2967;
16.5990;-4.1972;3.9642;-0.6810;0.0872;-0.0698;0.2967;
16.6010;-4.1972;3.9642;-0.6810;0.0872;-0.0698;0.2967;
16.6020;-4.1972;3.9642;-0.6810;-0.0872;0.0872;0.2967;
16.6040;9.5818;-4.1306;-6.2132;-0.0872;0.0872;0.2967;
16.6650;9.5818;-4.1306;-6.2132;-0.0872;0.0872;0.2967;
16.6670;9.5818;-4.1306;-6.2132;-0.0872;0.0872;0.2967;
16.6680;9.5818;-4.1306;-6.2132;-0.2792;0.2618;-0.9075;
16.6690;1.4753;4.6680;-2.0918;-0.2792;0.2618;-0.9075;
16.7310;1.4753;4.6680;-2.0918;-0.2792;0.2618;-0.9075;
16.7330;1.4753;4.6680;-2.0918;-0.2792;0.2618;-0.9075;
16.7380;1.4753;4.6680;-2.0918;-0.3316;0.4014;-2.9146;
16.7390;-1.3601;-8.0764;-2.8150;-0.3316;0.4014;-2.9146;
16.7970;-1.3601;-8.0764;-2.8150;-0.3316;0.4014;-2.9146;
16.7990;-1.3601;-8.0764;-2.8150;-0.3316;0.4014;-2.9146;
16.8000;-1.3601;-8.0764;-2.8150;-0.3840;0.8726;-2.8448;
16.8010;-4.4723;2.6952;1.4463;-0.3840;0.8726;-2.8448;
16.8630;-4.4723;2.6952;1.4463;-0.3840;0.8726;-2.8448;
16.8650;-4.4723;2.6952;1.4463;-0.3840;0.8726;-2.8448;
16.8660;-4.4723;2.6952;1.4463;-0.3840;1.2740;-1.4137;
16.8670;-1.8089;0.1139;3.3620;-0.3840;1.2740;-1.4137;
16.9290;-1.8089;0.1139;3.3620;-0.3840;1.2740;-1.4137;
16.9310;-1.8089;0.1139;3.3620;-0.3840;1.2740;-1.4137;
16.9320;-1.8089;0.1139;3.3620;-0.3490;1.3089;0.4189;
16.9330;3.0343;-0.8848;-4.1819;-0.3490;1.3089;0.4189;
16.9950;3.0343;-0.8848;-4.1819;-0.3490;1.3089;0.4189;
16.9970;3.0343;-0.8848;-4.1819;-0.3490;1.3089;0.4189;
16.9980;3.0343;-0.8848;-4.1819;-0.1571;0.6458;0.1396;
16.9990;0.3426;2.2450;2.4478;-0.1571;0.6458;0.1396;
17.0610;0.3426;2.2450;2.4478;-0.1571;0.6458;0.1396;
17.0630;0.3426;2.2450;2.4478;-0.1571;0.6458;0.1396;
17.0640;0.3426;2.2450;2.4478;0.1222;-0.1047;-0.3141;
17.0650;-0.6365;-0.5071;-2.4583;0.1222;-0.1047;-0.3141;
17.1280;-0.6365;-0.5071;-2.4583;0.1222;-0.1047;-0.3141;
17.1290;-0.6365;-0.5071;-2.4583;0.1222;-0.1047;-0.3141;
17.1310;-0.6365;-0.5071;-2.4583;0.3316;-0.8203;-0.4887;
17.1320;-1.0023;-0.0872;1.7918;0.3316;-0.8203;-0.4887;
17.1930;-1.0023;-0.0872;1.7918;0.3316;-0.8203;-0.4887;
17.1950;-1.0023;-0.0872;1.7918;0.3316;-0.8203;-0.4887;
17.2030;-1.0023;-0.0872;1.7918;0.3316;-0.9599;-0.2967;
17.2040;2.7996;-0.1157;1.5193;0.3316;-0.9599;-0.2967;
17.2590;2.7996;-0.1157;1.5193;0.3316;-0.9599;-0.2967;
17.2820;2.7996;-0.1157;1.5193;0.3316;-0.9599;-0.2967;
17.2830;2.7996;-0.1157;1.5193;0.2792;-0.8552;-0.0698;
17.2850;5.0517;-0.1416;2.5168;0.2792;-0.8552;-0.0698;
17.3300;5.0517;-0.1416;2.5168;0.2792;-0.8552;-0.0698;
17.3310;5.0517;-0.1416;2.5168;0.2792;-0.8552;-0.0698;
17.3330;5.0517;-0.1416;2.5168;0.2443;-0.6283;0.8726;
17.3340;0.4179;-2.2625;1.5379;0.2443;-0.6283;0.8726;
17.4210;0.4179;-2.2625;1.5379;0.2443;-0.6283;0.8726;
17.4230;0.4179;-2.2625;1.5379;0.3141;-0.3141;3.2986;
17.4250;-2.3454;-3.3768;-0.8262;0.3141;-0.3141;3.2986;
17.4260;-2.3454;-3.3768;-0.8262;0.3141;-0.3141;3.2986;
17.4590;-2.3454;-3.3768;-0.8262;0.3141;-0.3141;3.2986;
17.4600;-2.3454;-3.3768;-0.8262;0.3665;-0.0698;3.1938;
17.4610;-4.7248;-4.3157;2.0130;0.3665;-0.0698;3.1938;
17.4620;-4.7248;-4.3157;2.0130;0.3665;-0.0698;3.1938;
17.5380;-4.7248;-4.3157;2.0130;0.3665;-0.0698;3.1938;
17.5390;-4.7248;-4.3157;2.0130;0.4014;-0.0174;3.0891;
17.5410;2.8482;-0.3371;0.2092;0.4014;-0.0174;3.0891;
17.5420;2.8482;-0.3371;0.2092;0.4014;-0.0174;3.0891;
17.5930;2.8482;-0.3371;0.2092;0.4014;-0.0174;3.0891;
17.6330;2.8482;-0.3371;0.2092;0.4014;-0.0174;3.0891;
17.6340;2.8482;-0.3371;0.2092;0.3141;-0.0872;0.0524;
17.6450;-0.0058;4.3176;-1.3813;0.3141;-0.0872;0.0524;
17.6570;-0.0058;4.3176;-1.3813;0.3141;-0.0872;0.0524;
17.6580;-0.0058;4.3176;-1.3813;0.3141;-0.0872;0.0524;
17.6590;-0.0058;4.3176;-1.3813;0.1745;-0.1745;0.1920;
17.6600;-4.5524;5.2461;-1.3694;0.1745;-0.1745;0.1920;
17.7200;-4.5524;5.2461;-1.3694;0.1745;-0.1745;0.1920;
17.7230;-4.5524;5.2461;-1.3694;0.1745;-0.1745;0.1920;
17.7240;-4.5524;5.2461;-1.3694;-0.0174;-0.1745;0.4014;
17.7250;-1.7229;1.6189;-1.7010;-0.0174;-0.1745;0.4014;
17.7870;-1.7229;1.6189;-1.7010;-0.0174;-0.1745;0.4014;
17.7890;-1.7229;1.6189;-1.7010;-0.0174;-0.1745;0.4014;
17.7900;-1.7229;1.6189;-1.7010;-0.1920;-0.0872;0.3665;
17.7910;10.2304;-4.8182;-4.6738;-0.1920;-0.0872;0.3665;
17.8530;10.2304;-4.8182;-4.6738;-0.1920;-0.0872;0.3665;
17.8560;10.2304;-4.8182;-4.6738;-0.1920;-0.0872;0.3665;
17.8570;10.2304;-4.8182;-4.6738;-0.2094;0.0000;-3.1066;
17.8580;0.2099;4.3535;-4.9976;-0.2094;0.0000;-3.1066;
17.9180;0.2099;4.3535;-4.9976;-0.2094;0.0000;-3.1066;
17.9210;0.2099;4.3535;-4.9976;-0.2094;0.0000;-3.1066;
17.9220;0.2099;4.3535;-4.9976;-0.3840;0.5585;-3.1764;
17.9230;-1.6882;-3.5155;0.4258;-0.3840;0.5585;-3.1764;
17.9850;-1.6882;-3.5155;0.4258;-0.3840;0.5585;-3.1764;
17.9870;-1.6882;-3.5155;0.4258;-0.3840;0.5585;-3.1764;
17.9870;-1.6882;-3.5155;0.4258;-0.5061;0.9948;-2.9146;
17.9880;-4.6731;2.6711;3.1999;-0.5061;0.9948;-2.9146;
18.0500;-4.6731;2.6711;3.1999;-0.5061;0.9948;-2.9146;
18.0530;-4.6731;2.6711;3.1999;-0.5061;0.9948;-2.9146;
18.0530;-4.6731;2.6711;3.1999;-0.6632;1.0995;0.5934;
18.0540;-2.2486;-1.7623;1.5778;-0.6632;1.0995;0.5934;
18.1160;-2.2486;-1.7623;1.5778;-0.6632;1.0995;0.5934;
18.1190;-2.2486;-1.7623;1.5778;-0.6632;1.0995;0.5934;
18.1190;-2.2486;-1.7623;1.5778;-0.5410;0.7854;0.5759;
18.1200;2.5270;0.0317;0.6899;-0.5410;0.7854;0.5759;
18.1830;2.5270;0.0317;0.6899;-0.5410;0.7854;0.5759;
18.1850;2.5270;0.0317;0.6899;-0.5410;0.7854;0.5759;
18.1870;2.5270;0.0317;0.6899;-0.1571;0.1047;0.1396;
18.1880;0.7113;1.4014;2.5349;-0.1571;0.1047;0.1396;
18.2490;0.7113;1.4014;2.5349;-0.1571;0.1047;0.1396;
18.2510;0.7113;1.4014;2.5349;-0.1571;0.1047;0.1396;
18.2520;0.7113;1.4014;2.5349;0.3490;-0.4363;-0.4538;
18.2530;-0.9525;1.3022;0.0495;0.3490;-0.4363;-0.4538;
18.3250;-0.9525;1.3022;0.0495;0.3490;-0.4363;-0.4538;
18.3260;-0.9525;1.3022;0.0495;0.4363;-0.5061;-0.5236;
18.3270;-1.5600;0.8058;1.6599;0.4363;-0.5061;-0.5236;
18.3280;-1.5600;0.8058;1.6599;0.4363;-0.5061;-0.5236;
18.3810;-1.5600;0.8058;1.6599;0.4363;-0.5061;-0.5236;
18.3830;-1.5600;0.8058;1.6599;0.4363;-0.5061;-0.5236;
18.3840;-1.5600;0.8058;1.6599;0.5410;-0.5410;-0.4014;
18.3850;3.1170;0.4105;2.8895;0.5410;-0.5410;-0.4014;
18.4470;3.1170;0.4105;2.8895;0.5410;-0.5410;-0.4014;
18.4490;3.1170;0.4105;2.8895;0.5410;-0.5410;-0.4014;
18.4500;3.1170;0.4105;2.8895;0.5236;-0.3665;-0.0524;
18.4510;3.8573;-2.0335;3.0097;0.5236;-0.3665;-0.0524;
18.5130;3.8573;-2.0335;3.0097;0.5236;-0.3665;-0.0524;
18.5150;3.8573;-2.0335;3.0097;0.5236;-0.3665;-0.0524;
18.5160;3.8573;-2.0335;3.0097;0.4538;-0.1396;1.4835;
18.5170;-0.3889;-2.4218;0.9221;0.4538;-0.1396;1.4835;
18.5790;-0.3889;-2.4218;0.9221;0.4538;-0.1396;1.4835;
18.5820;-0.3889;-2.4218;0.9221;0.4538;-0.1396;1.4835;
18.5830;-0.3889;-2.4218;0.9221;0.3840;-0.0349;3.8047;
18.5850;-4.0712;-2.8286;-0.9856;0.3840;-0.0349;3.8047;
18.6450;-4.0712;-2.8286;-0.9856;0.3840;-0.0349;3.8047;
18.6470;-4.0712;-2.8286;-0.9856;0.3840;-0.0349;3.8047;
18.6480;-4.0712;-2.8286;-0.9856;0.3141;0.1396;3.7523;
18.6500;-3.2404;-3.2220;2.6408;0.3141;0.1396;3.7523;
18.7120;-3.2404;-3.2220;2.6408;0.3141;0.1396;3.7523;
18.7130;-3.2404;-3.2220;2.6408;0.3141;0.1396;3.7523;
18.7140;-3.2404;-3.2220;2.6408;0.2967;0.0872;3.6302;
18.7150;3.9699;2.0246;1.5309;0.2967;0.0872;3.6302;
18.7770;3.9699;2.0246;1.5309;0.2967;0.0872;3.6302;
18.7930;3.9699;2.0246;1.5309;0.2967;0.0872;3.6302;
18.7940;3.9699;2.0246;1.5309;0.2967;-0.0349;0.2618;
18.7950;-0.9230;5.0658;-1.5012;0.2967;-0.0349;0.2618;
18.8420;-0.9230;5.0658;-1.5012;0.2967;-0.0349;0.2618;
18.8450;-0.9230;5.0658;-1.5012;0.2967;-0.0349;0.2618;
18.8460;-0.9230;5.0658;-1.5012;0.2094;-0.1920;0.3490;
18.8460;-5.0750;6.0544;-0.3039;0.2094;-0.1920;0.3490;
18.9080;-5.0750;6.0544;-0.3039;0.2094;-0.1920;0.3490;
18.9120;-5.0750;6.0544;-0.3039;0.2094;-0.1920;0.3490;
18.9130;-5.0750;6.0544;-0.3039;0.0174;-0.1396;0.4189;
18.9140;-2.3089;1.3632;-1.1811;0.0174;-0.1396;0.4189;
18.9760;-2.3089;1.3632;-1.1811;0.0174;-0.1396;0.4189;
18.9780;-2.3089;1.3632;-1.1811;0.0174;-0.1396;0.4189;
18.9790;-2.3089;1.3632;-1.1811;-0.3141;0.2269;0.2443;
18.9810;8.9908;-3.0765;-5.5402;-0.3141;0.2269;0.2443;
19.0410;8.9908;-3.0765;-5.5402;-0.3141;0.2269;0.2443;
19.0430;8.9908;-3.0765;-5.5402;-0.3141;0.2269;0.2443;
19.0450;8.9908;-3.0765;-5.5402;-0.5585;0.6108;-2.1467;
19.0460;0.1596;0.0411;-1.7969;-0.5585;0.6108;-2.1467;
19.1070;0.1596;0.0411;-1.7969;-0.5585;0.6108;-2.1467;
19.1100;0.1596;0.0411;-1.7969;-0.5585;0.6108;-2.1467;
19.1110;0.1596;0.0411;-1.7969;-0.6458;0.6458;-3.3160;
19.1120;-1.6608;-2.6003;0.7560;-0.6458;0.6458;-3.3160;
19.1730;-1.6608;-2.6003;0.7560;-0.6458;0.6458;-3.3160;
19.1750;-1.6608;-2.6003;0.7560;-0.6458;0.6458;-3.3160;
19.1770;-1.6608;-2.6003;0.7560;-0.7854;0.6108;-3.0891;
19.1780;-3.7683;2.5015;4.7556;-0.7854;0.6108;-3.0891;
19.2390;-3.7683;2.5015;4.7556;-0.7854;0.6108;-3.0891;
19.2410;-3.7683;2.5015;4.7556;-0.7854;0.6108;-3.0891;
19.2430;-3.7683;2.5015;4.7556;-0.8028;0.5061;-1.7976;
19.2440;-0.3174;-2.5980;2.8037;-0.8028;0.5061;-1.7976;
19.3050;-0.3174;-2.5980;2.8037;-0.8028;0.5061;-1.7976;
19.3070;-0.3174;-2.5980;2.8037;-0.8028;0.5061;-1.7976;
19.3330;-0.3174;-2.5980;2.8037;-0.8028;0.3490;0.2618;
19.3350;1.2316;3.2521;1.6984;-0.8028;0.3490;0.2618;
19.3710;1.2316;3.2521;1.6984;-0.8028;0.3490;0.2618;
19.3780;1.2316;3.2521;1.6984;-0.8028;0.3490;0.2618;
19.3790;1.2316;3.2521;1.6984;-0.4014;-0.0349;0.0000;
19.3800;-1.3166;-0.2513;2.9258;-0.4014;-0.0349;0.0000;
19.4600;-1.3166;-0.2513;2.9258;-0.4014;-0.0349;0.0000;
19.4610;-1.3166;-0.2513;2.9258;-0.4014;-0.0349;0.0000;
19.4620;-1.3166;-0.2513;2.9258;0.0000;-0.5759;-0.3840;
19.4630;0.1136;0.4849;-1.3722;0.0000;-0.5759;-0.3840;
19.5090;0.1136;0.4849;-1.3722;0.0000;-0.5759;-0.3840;
19.5100;0.1136;0.4849;-1.3722;0.2618;-0.8726;-0.4887;
19.5110;-0.4214;-0.6192;-0.2188;0.2618;-0.8726;-0.4887;
19.5120;-0.4214;-0.6192;-0.2188;0.2618;-0.8726;-0.4887;
19.5860;-0.4214;-0.6192;-0.2188;0.2618;-0.8726;-0.4887;
19.5880;-0.4214;-0.6192;-0.2188;0.3840;-0.9250;-0.3665;
19.5890;3.9089;0.8738;3.2383;0.3840;-0.9250;-0.3665;
19.5900;3.9089;0.8738;3.2383;0.3840;-0.9250;-0.3665;
19.6390;3.9089;0.8738;3.2383;0.3840;-0.9250;-0.3665;
19.6400;3.9089;0.8738;3.2383;0.3665;-0.8028;-0.1745;
19.6410;3.4740;-2.3140;1.2535;0.3665;-0.8028;-0.1745;
19.6430;3.4740;-2.3140;1.2535;0.3665;-0.8028;-0.1745;
19.7160;3.4740;-2.3140;1.2535;0.3665;-0.8028;-0.1745;
19.7170;3.4740;-2.3140;1.2535;0.3665;-0.5061;0.0000;
19.7180;-0.6527;-2.4400;0.4120;0.3665;-0.5061;0.0000;
19.7190;-0.6527;-2.4400;0.4120;0.3665;-0.5061;0.0000;
19.7730;-0.6527;-2.4400;0.4120;0.3665;-0.5061;0.0000;
19.7740;-0.6527;-2.4400;0.4120;0.3665;-0.5061;0.0000;
19.7750;-0.6527;-2.4400;0.4120;0.2094;-0.2443;2.1816;
19.7760;-2.8770;-3.0389;1.0014;0.2094;-0.2443;2.1816;
19.8370;-2.8770;-3.0389;1.0014;0.2094;-0.2443;2.1816;
19.8380;-2.8770;-3.0389;1.0014;0.2094;-0.2443;2.1816;
19.8390;-2.8770;-3.0389;1.0014;0.2269;-0.2094;3.3335;
19.8400;-3.8363;-4.5957;0.1135;0.2269;-0.2094;3.3335;
19.8990;-3.8363;-4.5957;0.1135;0.2269;-0.2094;3.3335;
19.9010;-3.8363;-4.5957;0.1135;0.2269;-0.2094;3.3335;
