
time;ax;ay;az;wx;wy;wz;
4.9060;-1.5159;0.7195;-1.3286;0.1745;-0.4712;-0.2094;
4.9070;-1.5159;0.7195;-1.3286;0.1396;-0.3316;-0.1571;
4.9080;0.9372;3.5523;0.9486;0.1396;-0.3316;-0.1571;
4.9700;0.9372;3.5523;0.9486;0.1396;-0.3316;-0.1571;
4.9720;0.9372;3.5523;0.9486;0.1396;-0.3316;-0.1571;
4.9730;0.9372;3.5523;0.9486;-0.6283;-0.1920;-0.7156;
4.9740;3.3351;5.0600;0.1108;-0.6283;-0.1920;-0.7156;
5.0420;3.3351;5.0600;0.1108;-0.6283;-0.1920;-0.7156;
5.0560;3.3351;5.0600;0.1108;-0.6283;-0.1920;-0.7156;
5.0570;3.3351;5.0600;0.1108;-0.1920;-0.0524;-0.0349;
5.0750;-0.0211;2.6275;-0.9418;-0.1920;-0.0524;-0.0349;
5.1020;-0.0211;2.6275;-0.9418;-0.1920;-0.0524;-0.0349;
5.1050;-0.0211;2.6275;-0.9418;-0.1920;-0.0524;-0.0349;
5.1060;-0.0211;2.6275;-0.9418;-0.1920;0.0349;-0.0349;
5.1070;-8.2014;-2.1228;-4.8120;-0.1920;0.0349;-0.0349;
5.1700;-8.2014;-2.1228;-4.8120;-0.1920;0.0349;-0.0349;
5.1720;-8.2014;-2.1228;-4.8120;-0.1920;0.0349;-0.0349;
5.1740;-8.2014;-2.1228;-4.8120;0.2967;0.0872;0.7156;
5.1750;-0.3187;0.6164;-3.2028;0.2967;0.0872;0.7156;
5.2340;-0.3187;0.6164;-3.2028;0.2967;0.0872;0.7156;
5.2360;-0.3187;0.6164;-3.2028;0.2967;0.0872;0.7156;
5.2370;-0.3187;0.6164;-3.2028;-0.0872;0.1047;0.3665;
5.2380;2.3136;-2.4512;-1.0662;-0.0872;0.1047;0.3665;
5.3000;2.3136;-2.4512;-1.0662;-0.0872;0.1047;0.3665;
5.3020;2.3136;-2.4512;-1.0662;-0.0872;0.1047;0.3665;
5.3030;2.3136;-2.4512;-1.0662;-0.7854;0.0000;-0.2967;
5.3040;1.5326;2.1357;3.0562;-0.7854;0.0000;-0.2967;
5.3660;1.5326;2.1357;3.0562;-0.7854;0.0000;-0.2967;
5.3690;1.5326;2.1357;3.0562;-0.7854;0.0000;-0.2967;
5.3700;1.5326;2.1357;3.0562;-0.8726;-0.0349;-0.4189;
5.3710;1.2159;-0.8553;0.4567;-0.8726;-0.0349;-0.4189;
5.4330;1.2159;-0.8553;0.4567;-0.8726;-0.0349;-0.4189;
5.4350;1.2159;-0.8553;0.4567;-0.8726;-0.0349;-0.4189;
5.4360;1.2159;-0.8553;0.4567;-0.6632;0.0174;-0.3490;
5.4380;-1.3557;1.7385;0.2006;-0.6632;0.0174;-0.3490;
5.4990;-1.3557;1.7385;0.2006;-0.6632;0.0174;-0.3490;
5.5010;-1.3557;1.7385;0.2006;-0.6632;0.0174;-0.3490;
5.5020;-1.3557;1.7385;0.2006;-0.1920;0.1920;-0.0349;
