
time;ax;ay;az;wx;wy;wz;
4.6800;-0.9225;-0.2165;-0.3838;-0.0872;0.4887;-1.6755;
4.6830;-0.9225;-0.2165;-0.3838;-0.0872;0.4887;-1.6755;
4.6830;-0.9225;-0.2165;-0.3838;0.1571;0.6632;-0.9075;
4.6840;-1.2078;-0.3867;-0.4894;0.1571;0.6632;-0.9075;
4.7120;-1.2078;-0.3867;-0.4894;0.1571;0.6632;-0.9075;
4.7460;-1.2078;-0.3867;-0.4894;0.1571;0.6632;-0.9075;
4.7490;-1.2078;-0.3867;-0.4894;0.1571;0.6632;-0.9075;
4.7500;-1.2078;-0.3867;-0.4894;0.3490;0.6981;0.1920;
4.7500;0.8436;-1.2985;-1.5699;0.3490;0.6981;0.1920;
4.8150;0.8436;-1.2985;-1.5699;0.3490;0.6981;0.1920;
4.8160;0.8436;-1.2985;-1.5699;0.3316;0.5410;0.6283;
4.8160;0.9224;-2.2427;0.8261;0.3316;0.5410;0.6283;
4.8230;0.9224;-2.2427;0.8261;0.3316;0.5410;0.6283;
4.8330;0.9224;-2.2427;0.8261;0.3316;0.5410;0.6283;
4.8780;0.9224;-2.2427;0.8261;0.3316;0.5410;0.6283;
4.8810;0.9224;-2.2427;0.8261;0.3316;0.5410;0.6283;
4.8820;0.9224;-2.2427;0.8261;0.2269;0.2967;0.6632;
4.8820;1.8158;-1.9682;0.6857;0.2269;0.2967;0.6632;
4.9470;1.8158;-1.9682;0.6857;0.2269;0.2967;0.6632;
4.9480;1.8158;-1.9682;0.6857;0.2269;0.2967;0.6632;
4.9480;1.8158;-1.9682;0.6857;0.0524;0.0349;0.5410;
4.9490;3.0445;-2.9655;-1.7700;0.0524;0.0349;0.5410;
4.9520;3.0445;-2.9655;-1.7700;0.0524;0.0349;0.5410;
5.0100;3.0445;-2.9655;-1.7700;0.0524;0.0349;0.5410;
5.0130;3.0445;-2.9655;-1.7700;0.0524;0.0349;0.5410;
5.0130;3.0445;-2.9655;-1.7700;-0.2618;-0.2792;0.5410;
5.0140;4.5546;-2.0505;0.5284;-0.2618;-0.2792;0.5410;
5.0760;4.5546;-2.0505;0.5284;-0.2618;-0.2792;0.5410;
5.0790;4.5546;-2.0505;0.5284;-0.2618;-0.2792;0.5410;
5.0790;4.5546;-2.0505;0.5284;-0.5410;-0.4887;1.0646;
5.0800;6.8076;-3.6358;-2.5774;-0.5410;-0.4887;1.0646;
5.1320;6.8076;-3.6358;-2.5774;-0.5410;-0.4887;1.0646;
5.1420;6.8076;-3.6358;-2.5774;-0.5410;-0.4887;1.0646;
5.1450;6.8076;-3.6358;-2.5774;-0.5410;-0.4887;1.0646;
5.1460;6.8076;-3.6358;-2.5774;-0.6108;-0.5934;3.2462;
5.1460;3.8745;-2.4865;1.9383;-0.6108;-0.5934;3.2462;
5.2080;3.8745;-2.4865;1.9383;-0.6108;-0.5934;3.2462;
5.2110;3.8745;-2.4865;1.9383;-0.6108;-0.5934;3.2462;
5.2110;3.8745;-2.4865;1.9383;-0.2094;-0.8203;8.0457;
5.2120;5.2482;-3.1478;-1.3612;-0.2094;-0.8203;8.0457;
5.2520;5.2482;-3.1478;-1.3612;-0.2094;-0.8203;8.0457;
5.2740;5.2482;-3.1478;-1.3612;-0.2094;-0.8203;8.0457;
5.2770;5.2482;-3.1478;-1.3612;-0.2094;-0.8203;8.0457;
5.2770;5.2482;-3.1478;-1.3612;0.0698;-1.1344;8.6042;
5.2780;4.3371;-3.3431;0.0354;0.0698;-1.1344;8.6042;
5.3400;4.3371;-3.3431;0.0354;0.0698;-1.1344;8.6042;
5.3430;4.3371;-3.3431;0.0354;0.0698;-1.1344;8.6042;
5.3430;4.3371;-3.3431;0.0354;0.1222;-1.4137;6.8764;
5.3440;2.0203;-2.9876;0.0105;0.1222;-1.4137;6.8764;
5.3720;2.0203;-2.9876;0.0105;0.1222;-1.4137;6.8764;
5.4060;2.0203;-2.9876;0.0105;0.1222;-1.4137;6.8764;
5.4090;2.0203;-2.9876;0.0105;0.1222;-1.4137;6.8764;
5.4090;2.0203;-2.9876;0.0105;-0.2618;-1.4835;2.8273;
5.4100;4.1215;-4.3960;-1.4016;-0.2618;-1.4835;2.8273;
5.4720;4.1215;-4.3960;-1.4016;-0.2618;-1.4835;2.8273;
5.4750;4.1215;-4.3960;-1.4016;-0.2618;-1.4835;2.8273;
5.4760;4.1215;-4.3960;-1.4016;-0.7330;-1.0297;0.1222;
5.4760;4.4686;-4.3244;-2.9521;-0.7330;-1.0297;0.1222;
5.4920;4.4686;-4.3244;-2.9521;-0.7330;-1.0297;0.1222;
5.5380;4.4686;-4.3244;-2.9521;-0.7330;-1.0297;0.1222;
5.5410;4.4686;-4.3244;-2.9521;-0.7330;-1.0297;0.1222;
5.5410;4.4686;-4.3244;-2.9521;-0.8377;-0.6458;-0.3141;
5.5420;3.8610;-3.0996;-2.2321;-0.8377;-0.6458;-0.3141;
5.6040;3.8610;-3.0996;-2.2321;-0.8377;-0.6458;-0.3141;
5.6070;3.8610;-3.0996;-2.2321;-0.8377;-0.6458;-0.3141;
5.6070;3.8610;-3.0996;-2.2321;-0.8203;-0.4189;-0.2618;
5.6080;3.3721;-2.5948;-2.9597;-0.8203;-0.4189;-0.2618;
5.6120;3.3721;-2.5948;-2.9597;-0.8203;-0.4189;-0.2618;
5.6700;3.3721;-2.5948;-2.9597;-0.8203;-0.4189;-0.2618;
5.6730;3.3721;-2.5948;-2.9597;-0.8203;-0.4189;-0.2618;
5.6730;3.3721;-2.5948;-2.9597;-0.6806;-0.4014;0.0349;
5.6740;3.9076;-3.3502;-3.4658;-0.6806;-0.4014;0.0349;
5.7360;3.9076;-3.3502;-3.4658;-0.6806;-0.4014;0.0349;
5.7390;3.9076;-3.3502;-3.4658;-0.6806;-0.4014;0.0349;
5.7390;3.9076;-3.3502;-3.4658;-0.5934;-0.5061;0.2269;
5.7400;1.0779;-3.1531;-1.7559;-0.5934;-0.5061;0.2269;
5.8020;1.0779;-3.1531;-1.7559;-0.5934;-0.5061;0.2269;
5.8050;1.0779;-3.1531;-1.7559;-0.5934;-0.5061;0.2269;
